Nome da Empresa;Categoria;website;Qtd Funcionários;Data da Fundação;Localização
Conexão Ágil Consultoria e Treinamentos;Tecnologia da informação e serviços;http://www.novigisolution.com.br;11-50;2020;Av Padre Manuel Da Nobrega, 620, Santo André, São Paulo 09080-140,
GoLedger;Tecnologia da informação e serviços;http://www.mondodx.com;2-10;2018;Avenida Queiroz Filho 1700, Sala 704 Torre B, São Paulo, SP 05319-000,
Pixida do Brasil;Tecnologia da informação e serviços;https://www.harpo.com.br;11-50;2018;Av. Nações Unidas, 17-17, Sala 605, Bauru, Sao Paulo 17013-905,
COMEIA;Tecnologia da informação e serviços;http://www.7it.com.br;11-50;2010;Rua Maneco Pereira, 8 andar - Sala 81, Tatuí, São Paulo 18270-400,
Neotalk;Tecnologia da informação e serviços;http://www.assetit.com.br;11-50;2013;Rua XV de Novembro 1155, Curitiba, Paraná
Neobiz Consultoria e Tecnologia;Tecnologia da informação e serviços;http://www.gpsit.com.br;11-50;2007;Rua Doutor Guilherme Bannitz 126, São Paulo, São Paulo 04532-060,
Digital Circle;Tecnologia da informação e serviços;https://brinov.com/;11-50;Sem informação;Av. Pres. Vargas, 3131 – Centro Rio de Janeiro – RJ, 6º and, Rio de Janeiro, Rio de Janeiro 20210-031,
Novigi Solution;Tecnologia da informação e serviços;Inclui;2-10;2019;São Bernardo do Campo, SP 09810180,
MondoDX;Tecnologia da informação e serviços;http://www.vennecy.com.br;11-50;2005;Av. Nhambiquaras, 1770, sala 501/502- Moema, São Paulo, São Paulo
Harpo Tecnologia de Dados;Tecnologia da informação e serviços;http://renovaconsulting.com.br/;2-10;2016;Rua Brás Sangiovanni, Sao Paulo, 04304-070,
7IT Tecnologia & Nuvem;Tecnologia da informação e serviços;http://pilgrimsconsulting.com.br;2-10;2019;Curitiba, Paraná 81670100,
Asset Information Technology;Tecnologia da informação e serviços;http://wolkee.io;11-50;2016;Avenida Fagundes Filho 145, São Paulo, São Paulo 04304-010,
GPS IT;Tecnologia da informação e serviços;http://kornerz.com;2-10;2015;Av Flavio dos santos 372, Belo Horizonte, MG 31015-150,
Brinov;Tecnologia da informação e serviços;http://di2win.com;11-50;2018;Avenida Barbosa Lima 149, 312, Recife, Pernambuco 50030-330,
Agile ABC;Tecnologia da informação e serviços;http://www.tecfy.com.br;11-50;2017;Rua Tamoios, 246 - 3º andar - Jardim Aeroporto, São Paulo, SP 04630-000,
Vennecy;Tecnologia da informação e serviços;https://www.bytebio.com/;11-50;2009;Rua Alice Além Saadi, 855 - Nova Ribeirânia, Sala 2201, Ribeirão Preto, São Paulo 14096-570,
Renova | BPMU - Tecnologia, Processos e Transformação;Tecnologia da informação e serviços;https://m2wf.com.br/;11-50;Sem informação;SAO PAULO, São Paulo
Pilgrims Consulting;Tecnologia da informação e serviços;http://www.clickti.com.br;11-50;2009;Rua Santa Catarina 2348, Sala 19 - Floresta, Joinville, Santa Catarina 89212-212,
Wolkee;Tecnologia da informação e serviços;http://sinergis.com.br/;11-50;2014;Sem informação
Kornerz;Tecnologia da informação e serviços;http://www.viaconsulting.com.br;11-50;2003;Rua José Jannarelli, 75, São Paulo, SP 05616-000,
Di2win;Tecnologia da informação e serviços;http://www.deeperinova.com;2-10;2020;São Paulo, São Paulo SP,
Tecfy;Tecnologia da informação e serviços;https://dnxsolucoes.com.br;2-10;2004;Rua Sargento José de Azevedo, 54, Taubaté, SP 12040680,
Bytebio;Tecnologia da informação e serviços;https://infind.tech;2-10;2019;R. Pais Leme, 215, Pinheiros, Cj. 1215, São Paulo, São Paulo 05424-150,
M2WF;Tecnologia da informação e serviços;http://www.pcplace.com.br;11-50;1993;Rua Antônio de Albuquerque 330, 802, Belo Horizonte, Minas Gerais 30112-010,
Click TI Group;Tecnologia da informação e serviços;https://bit.ly/3mkoAgv;11-50;2017;Sem informação
Sinergis;Tecnologia da informação e serviços;http://www.goevo.com.br;11-50;2004;Avenida Industrial 1680, Torre B I 12º andar I Sala 1210, Santo André, São Paulo 09080-501,
Via Consulting;Tecnologia da informação e serviços;http://www.agapys.com;11-50;Sem informação;Rua Henrique Meyer 280, Sala 1613, Joinville, Santa Catarina 89201-405,
Deeper;Tecnologia da informação e serviços;http://www.aps3.com.br;11-50;2012;Rua Visconde do Rio Branco, 1630, Curitiba, PR 80420-210,
DNX®;Tecnologia da informação e serviços;https://www.membran-i.com/;11-50;2018;Avenida Brigadeiro Faria Lima 1485, São Paulo,
Infind.Tech;Tecnologia da informação e serviços;http://www.tpsit.com.br;11-50;2016;São Paulo, São Paulo
PC Place;Tecnologia da informação e serviços;http://www.novaconsulting.com.br;11-50;2020;Curitiba, Paraná 80250042,
eLoopz;Tecnologia da informação e serviços;http://www.osbsoftware.com.br;11-50;Sem informação;Rua Vergueiro, 1421, Conj. 1309, Torre Sul, São Paulo, SP 04101-000,
GoEvo - Portais Web e Aplicativos Empresariais I Transformação Digital no seu sistema Protheus;Tecnologia da informação e serviços;http://www.targetsolucoes.com.br;11-50;2004;São Paulo, SP
Agapys Tecnologia;Tecnologia da informação e serviços;http://www.databizz.com.br;2-10;2018;Paço, Recife, Pernamubuco 50030-030,
APS3 Serviços de Tecnologia;Tecnologia da informação e serviços;https://www.timeware.com.br/;11-50;2020;Avenida Paulista, 2537, São Paulo, SP 01311-300,
Membran-i;Tecnologia da informação e serviços;http://www.dgt-consultoria.com.br;11-50;2018;Rua Cláudio Soares 72, São Paulo, 05422-030,
tps it;Tecnologia da informação e serviços;http://www.ehealth-it.com.br;0;2010;Alameda Santos 1165, Conjunto 1106, São Paulo, SP 01419-001,
Nova Consulting;Tecnologia da informação e serviços;http://www.olhar180.com.br;11-50;2011;Rua General Rondon 720, 404, Porto Alegre, Rio Grande do Sul 91900-121,
OSB Software;Tecnologia da informação e serviços;http://www.arycom.com;11-50;2001;Sem informação
Target Data Experience | Data Analytics;Tecnologia da informação e serviços;http://www.yourdev.com.br;11-50;2018;Rua Rodrigo Silva 34, 6 andar, Rio de Janeiro, Rio de Janeiro 20011-040,
Databizz;Tecnologia da informação e serviços;https://www.iteleport.com.br;11-50;2016;São Paulo,
Timeware;Tecnologia da informação e serviços;https://agristamp.com.br/;11-50;2018;Avenida Brigadeiro Faria Lima 1993, Conjunto 86, São Paulo, São Paulo 01452-909,
DGT Consultoria;Tecnologia da informação e serviços;https://www.verticis.com.br;11-50;2010;Rua dos Timbiras, 1840 - 7 Andar, Lourdes, Belo Horizonte, Minas Gerais 30160-041,
eHealth IT;Tecnologia da informação e serviços;http://www.livetouch.com.br;11-50;2008;Rua Helena 260, São Paulo, 04552-050,
Olhar180;Tecnologia da informação e serviços;https://www.wconnect.com.br;11-50;2015;AvenidaDoutor Chucri Zaidan, 1550 , Conjunto 2712 , São Paulo, SP 04583-110,
Arycom;Tecnologia da informação e serviços;http://www.nt.digital;11-50;2014;Avenida Paulista 1374, 5º andar, São Paulo, São Paulo 01310-100,
your/dev.;Tecnologia da informação e serviços;https://www.nutrip.com.br;2-10;2020;Avenida Industrial 1680, Santo André, São Paulo 09080-501,
iTeleport Vivências Virtuais;Tecnologia da informação e serviços;http://www.moldsoft.com.br;11-50;2007;Rua João Carvalho 800, Fortaleza, Ceará 60140-140,
Agristamp;Tecnologia da informação e serviços;http://www.lrstecnologia.com.br;11-50;2012;Avenida Marquês de São Vicente 230, 10° Andar - CJ 1013, São Paulo, SP 01139-000,
Verticis Web Studio;Tecnologia da informação e serviços;http://www.grupomfx.com;2-10;Sem informação;São Paulo,
Livetouch Tecnologia;Tecnologia da informação e serviços;http://www.coffeeandit.com.br;2-10;2020;Porto Alegre,
wconnect;Tecnologia da informação e serviços;https://ignusdigital.com;0;2017;Rua da Glória, 190, sala 1002, Rio de Janeiro, RJ 20241-180,
Nimbus;Tecnologia da informação e serviços;https://formalizar.com.br;11-50;2011;Rua Bela Cintra, 756, São Paulo, São Paulo 01415002,
Nutrip;Tecnologia da informação e serviços;https://www.agapys.com/empresa-de-tecnologia-em-joinville-agapys-tecnologia/roboteasy-automacao-robotica-de-processos-rpa/;11-50;2019;Rua Henrique Meyer, sala 1613 , Joinville, Santa Catarina 89201-405,
Moldsoft Tecnologia;Tecnologia da informação e serviços;http://www.crazytechlabs.com.br;11-50;2013;SRTVN Conjunto P Sala 1126, Edf. Brasília Rádio Center, Brasília, Df 70000-000,
LRS Tecnologia;Tecnologia da informação e serviços;https://valorian.com.br/;11-50;2012;Rua Alfândega, 35, Recife, Pernambuco 50030-030,
MFX Soluções e Resultados;Tecnologia da informação e serviços;http://www.projetorevtec.com.br;2-10;2019;Rio de Janeiro, Rio de Janeiro 22790-880,
Coffee And IT;Tecnologia da informação e serviços;http://www.kazap.com.br;11-50;2008;Sem informação
Ignus;Tecnologia da informação e serviços;http://www.pdfbrasil.com.br;11-50;1997;Rua Gomes de Carvalho, n. 1266, sala 81, São Paulo, SP 04547005,
Formalizar e-Signature;Tecnologia da informação e serviços;Inclui;2-10;2021;VARGINHA,
RobotEasy | Robotic Process Automation;Tecnologia da informação e serviços;https://www.dati.com.br;11-50;2011;"R. Herman Huscher; n° 113, Sala 02, Blumenau, Santa Catarina 89023-000,"
CrazyTechLabs;Tecnologia da informação e serviços;https://www.vetorialtecnologia.com.br;11-50;2018;Avenida Domingos de Almeida 1785, 12, Pelotas, Rio Grande do Sul 96085-470,
Valorian;Tecnologia da informação e serviços;http://www.functionone.com.br;11-50;2015;Rua Luigi Galvani 42, São Paulo, 04575-020,
Projeto RevTec;Tecnologia da informação e serviços;https://www.yescommerce.com.br;2-10;2014;Marília, São Paulo
Kazap Tecnologia;Tecnologia da informação e serviços;Principal;0;2020;Belo Horizonte,
PDF Brasil;Tecnologia da informação e serviços;http://www.a3data.com.br;51-200;2012;Rua Jaceguai 208, Belo Horizonte, Minas Gerais 30411-040,
Be.X!;Tecnologia da informação e serviços;http://www.uniit.com.br;11-50;2013;Travessa da Lapa 96, Curitiba, Paraná 80010-190,
DATI - Soluções em TI;Tecnologia da informação e serviços;http://www.sejunta.com.br;11-50;2017;Rua Olimpíadas 205, São Paulo, 04551-000,
Vetorial Tecnologia;Tecnologia da informação e serviços;http://www.it4x.com.br;2-10;Sem informação;São Paulo, SP 05477902,
FunctionOne;Tecnologia da informação e serviços;https://visumdigital.com/;11-50;2020;São Carlos, São Paulo
Yes Commerce;Tecnologia da informação e serviços;http://www.voraztecnologia.com;11-50;2017;Rua Guarani 966, Pato Branco, Paraná 85501-036,
Data Connection;Tecnologia da informação e serviços;http://www.simsave.com.br;11-50;Sem informação;Rua dos Pampas, 332, Prado, Belo Horizonte, Minas Gerais - MG 30411-030,
A3Data;Tecnologia da informação e serviços;http://www.dcgroup.com.br;11-50;Sem informação;Rua Estela, 515 - Bloco F - 8º Andar, São Paulo, 04011-002,
Uni-IT Tecnologia;Tecnologia da informação e serviços;http://www.becketal.com;11-50;2008;Rua Manoel de Oliveira Ramos, 205, 2º Andar, Florianopolis, Santa Catarina 88075-120,
Sejunta Tecnologia;Tecnologia da informação e serviços;http://www.sejabora.com.br;11-50;2020;Alameda Rio Negro 500, Sala 1807 - Torre B, Barueri, São Paulo 06454-000,
it4X Consultoria em Transformação Digital;Tecnologia da informação e serviços;http://www.dallasolucoes.com.br;11-50;2002;Rua Paracatu, 309 CJ 25, São Paulo, SP 04302020,
Visum Digital;Tecnologia da informação e serviços;http://www.tab.pro.br;11-50;2007;Rua Carolina Sucupira 33, Sala 2, Fortaleza, Ceará 60140-120,
VORAZ;Tecnologia da informação e serviços;http://www.ayga.com.br/;11-50;2017;Sem informação
SimSave;Tecnologia da informação e serviços;http://www.cena.digital;2-10;2006;Pr. Flamengo, Rio de Janeiro, RJ 22210-065,
DC Group Technologies;Tecnologia da informação e serviços;http://www.yellownetwork.com.br;11-50;2018;São Paulo, SP 04532060,
Beck et al. Brasil;Tecnologia da informação e serviços;https://tetrisit.com;11-50;2019;Rua Visconde de Pirajá 550, Sala 1503, Rio de Janeiro, Rio de Janeiro 22410-002,
BORA;Tecnologia da informação e serviços;https://www.netpoint.live;11-50;1995;Av. Angélica, 1757 - 3º andar, São Paulo, SP 01227-200,
Dalla Soluções;Tecnologia da informação e serviços;http://www.vector-unitech.com/;11-50;2020;Rua Joaquim Palhares 40, 6º andar, Rio de Janeiro, Rio de Janeiro 20260-080,
TAB - Think About Business;Tecnologia da informação e serviços;https://www.regentte.com.br;0-1;2020;Avenida Carlos Gomes 1000, 502, Porto Alegre, Rio Grande do Sul 90480-001,
AYGA Tecnologia S.A.;Tecnologia da informação e serviços;https://twist.systems;11-50;2011;Rio de Janeiro, Rio de Janeiro
Cena Digital;Tecnologia da informação e serviços;https://www.meister.solutions/;11-50;2007;Sem informação
Yellow Network;Tecnologia da informação e serviços;http://www.beonup.com.br;11-50;2015;Sem informação
TETRIS IT;Tecnologia da informação e serviços;http://www.uniqhub.com.br;11-50;2021;Avenida Itavuvu 11777, Parque Tecnológico de Sorocaba, Sorocaba, São Paulo 18078-005,
Netpoint;Tecnologia da informação e serviços;https://x2inteligencia.digital;11-50;2016;Avenida Angélica 2529, 9° Andar, São Paulo, São Paulo 01227-200,
Vector Business Services;Tecnologia da informação e serviços;http://domoinovacao.io/;11-50;2021;Rua Espírito Santo 616, 11º andar, Belo Horizonte, Minas Gerais 30160-031,
Regentte;Tecnologia da informação e serviços;http://www.drivenconsulting.com.br;11-50;2019;Rua Fradique Coutinho 50, 3º andar, São Paulo, São Paulo 05416-000,
Twist;Tecnologia da informação e serviços;http://vsflow.com.br;2-10;2020;São Paulo, SP
Flieger Software;Tecnologia da informação e serviços;http://www.breis.com.br;11-50;Sem informação;BBC - Barigui Business Center R. Gen. Mário Tourinho, 1746, 16 ° Andar, Curitiba, PR 807400-000,
BeOnUp - Soluções de TI em nuvem;Tecnologia da informação e serviços;http://inovamundo.com.br;2-10;2015;Rua Tomás Acioli, 1493, Fortaleza, Ceará, Brasil, Ceará CEP: 60135-180,
UniQ;Tecnologia da informação e serviços;http://www.bhut.com.br;11-50;Sem informação;Avenida Orozimbo Maia 430, EASY OFFICE, 6 ANDAR, Campinas, São Paulo 13010-211,
X2 Inteligência Digital;Tecnologia da informação e serviços;http://www.bensk.net;2-10;2016;Alphaville, Santana de Parnaíba, São Paulo 06542-010,
Domo Inovação;Tecnologia da informação e serviços;https://serdigital.tech;0;2019;Avenida Paulista 1106, São Paulo, São Paulo 01310-100,
Driven Consulting _;Tecnologia da informação e serviços;https://agileyo.webnode.com/;2-10;Sem informação;Salvador, Bahia 4000000,
VSFlow;Tecnologia da informação e serviços;https://www.amplavisao.com;2-10;2004;Avenida Nove de Julho, 3575 , Jundiaí - SP, 13208-056 , 4º Andar Sala 407 (Maxime Office Tower) - Anhangabaú, Jundiaí, São Paulo 13208-056,
Breis Tech;Tecnologia da informação e serviços;Inclui;2-10;Sem informação;Rua Marcondes Pereira 1271 - Dionísio Torres, Fortaleza, Ceará 60135-222,
Inova Mundo;Tecnologia da informação e serviços;https://www.zheep.com.br/;11-50;2009;São Paulo, SP
BHUT;Tecnologia da informação e serviços;http://www.pwit.com.br;11-50;2007;Av das Nações Unidas, 14171, 15a - Morumbi, São Paulo, São Paulo 04794000,
BE&SK;Tecnologia da informação e serviços;http://www.auctus.ai;2-10;2019;Campinas, São Paulo 13098321,
Ser Digital;Tecnologia da informação e serviços;http://www.israeltechub.com.br;11-50;2019;São Paulo, SP 01227200,
AgileYô;Tecnologia da informação e serviços;http://www.fwdcomputers.com;11-50;2004;Sem informação
amplavisão;Tecnologia da informação e serviços;http://www.lynker.com.br;11-50;2020;Rua Fidêncio Ramos, 195 cj 11, São Paulo, SP 04551-010,
Login Soluções e Tecnologias;Tecnologia da informação e serviços;http://www.coultit.com.br;2-10;2017;Guarulhos, São Paulo 07061-032,
zheep;Tecnologia da informação e serviços;http://www.atstecnologia.com.br;11-50;1997;Rua Cel. José Eusébio, 95 cs.13, Higienópolis, São Paulo, SP 01239-030,
PWIT I PARTNER SAP BUSINESS ONE;Tecnologia da informação e serviços;http://www.labofcodes.com;2-10;2020;ROD ARMANDO CALIL BULOS, 6567, APT 107 TORRE D, Florianópolis, Santa Catarina 88.058-001,
Auctus.ai - Inteligência Aumentada;Tecnologia da informação e serviços;http://nia.tech;11-50;2020;Florianópolis, Santa Catarina
Israel Tech Hub Brasil;Tecnologia da informação e serviços;https://nucleus.eti.br/;2-10;2016;Rua Monsenhor Bruno 1153, Andar 16, sala 1615 e 1617, Fortaleza, Ceará 60115-191,
Forward Computers;Tecnologia da informação e serviços;http://7consulting.com.br/;11-50;Sem informação;Avenida Sete de Setembro, 317, Niterói, Rio de Janeiro
Lynker;Tecnologia da informação e serviços;https://forelegal.com.br;2-10;Sem informação;Avenida Angélica 2529, São Paulo,
Coult It;Tecnologia da informação e serviços;https://vntrx.com;11-50;2015;Avenida Paulista 967, sexto andar, São Paulo, São Paulo 01310-100,
ATS Tecnologia;Tecnologia da informação e serviços;https://negocieonline.com.br/;11-50;2014;Avenida Paulista 2313, 8° andar, São Paulo, São Paulo 01311-934,
LAB OF CODES Soluções Digitais;Tecnologia da informação e serviços;https://abas.online;11-50;2018;Rua Santa Catarina, Belo Horizonte, Minas Gerais
Nia - Tecnologia para Negócios;Tecnologia da informação e serviços;http://www.npbconsultoria.com.br;11-50;2010;São Paulo, São Paulo,
